Taxon id;Global sorteringsordning;Vetenskapligt namn;Svenskt namn;Kategori;Observationer;Landskapstyp;RedListCategory;Rödlistningskriterium
100129;58593;Serinus serinus;gulhämpling;Art;10622;Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse;EN;D
103044;58595;Spinus spinus;grönsiska;Art;895880;Skog (S) - Stor betydelse;LC;
103054;58599;Plectrophenax nivalis;snösparv;Art;122586;Fjäll (F) - Stor betydelse, Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse;LC;
103053;58602;Calcarius lapponicus;lappsparv;Art;48449;Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse;LC;
103057;58608;Emberiza schoeniclus;sävsparv;Art;758647;Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse;LC;
100050;58614;Emberiza pusilla;dvärgsparv;Art;2024;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;VU;D1
103056;58615;Emberiza rustica;videsparv;Art;32071;Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse;LC;
100081;58621;Emberiza calandra;kornsparv;Art;11293;Jordbrukslandskap (J) - Stor betydelse;EN;D
102126;58630;Emberiza hortulana;ortolansparv;Art;29055;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;CR°;"A2abcd; C1"
103055;58635;Emberiza citrinella;gulsparv;Art;769706;Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse;NT;A2ab
